,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
7,Llama.png,9,100,visiontransformer,1.0176453990109968,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
8,Llama.png,9,100,visiontransformer,0.9805121626166876,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
0,Llama.png,9,100,visiontransformer,1.4306535100877011,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
1,Llama.png,9,100,visiontransformer,0.3028902570448504,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
2,Llama.png,9,100,visiontransformer,-0.7557802928264328,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
3,Llama.png,9,100,visiontransformer,2.797904238798636,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
4,Llama.png,9,100,visiontransformer,0.11023276407594595,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
5,Llama.png,9,100,visiontransformer,-0.830445107031279,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
6,Llama.png,9,100,visiontransformer,0.742439513713161,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
7,Llama.png,9,100,visiontransformer,3.0422183173357347,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
8,Llama.png,9,100,visiontransformer,-0.340863857702701,median,2.66864648476693,0.6280460135339412,0.8558860297938424,10
0,Llama.png,9,1000,visiontransformer,0.7679366620962517,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
1,Llama.png,9,1000,visiontransformer,0.6015030903435645,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
2,Llama.png,9,1000,visiontransformer,-0.11097761243224724,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
3,Llama.png,9,1000,visiontransformer,0.9053532297596755,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
4,Llama.png,9,1000,visiontransformer,1.70470099427313,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
5,Llama.png,9,1000,visiontransformer,0.7252438106611728,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
6,Llama.png,9,1000,visiontransformer,0.6815238087092708,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
7,Llama.png,9,1000,visiontransformer,1.3764043587120671,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
8,Llama.png,9,1000,visiontransformer,0.5701047316306754,255,2.4938472404192993,0.5516393209689291,0.9756236661501227,10
0,Llama.png,9,1000,visiontransformer,1.2890133780589528,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
1,Llama.png,9,1000,visiontransformer,-0.7690219429217993,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
2,Llama.png,9,1000,visiontransformer,-0.19562962831324926,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
3,Llama.png,9,1000,visiontransformer,1.1771793404510174,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
4,Llama.png,9,1000,visiontransformer,1.3724934728301568,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
5,Llama.png,9,1000,visiontransformer,0.20748325429504844,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
6,Llama.png,9,1000,visiontransformer,0.5707756768340919,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
7,Llama.png,9,1000,visiontransformer,1.7780124014051597,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
8,Llama.png,9,1000,visiontransformer,0.588559506084007,median,2.455990553004789,0.505917734678467,1.0750745664411434,10
0,Llama.png,16,30,visiontransformer,0.29798569855822477,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
1,Llama.png,16,30,visiontransformer,-0.05706725978675875,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
2,Llama.png,16,30,visiontransformer,0.8874521953285441,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
3,Llama.png,16,30,visiontransformer,0.5719910776246016,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
4,Llama.png,16,30,visiontransformer,8.334747100765767,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
5,Llama.png,16,30,visiontransformer,0.03812336321826182,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
6,Llama.png,16,30,visiontransformer,1.066277870261683,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
7,Llama.png,16,30,visiontransformer,0.3880707046096834,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
