,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
9,Llama.png,12,10,alexnet,3.235881326492736,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
10,Llama.png,12,10,alexnet,2.688480211256538,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
11,Llama.png,12,10,alexnet,1.7784790316776635,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
0,Llama.png,16,30,alexnet,0.9100075515442207,0,10.297688344910462,1.0810692668777586,0.5211053358470605
1,Llama.png,16,30,alexnet,0.6420844697020289,0,10.297688344910462,1.0810692668777586,0.5211053358470605
2,Llama.png,16,30,alexnet,1.2948935090785212,0,10.297688344910462,1.0810692668777586,0.5211053358470605
3,Llama.png,16,30,alexnet,1.822798390518046,0,10.297688344910462,1.0810692668777586,0.5211053358470605
4,Llama.png,16,30,alexnet,2.5539595718019514,0,10.297688344910462,1.0810692668777586,0.5211053358470605
5,Llama.png,16,30,alexnet,0.7638732767979848,0,10.297688344910462,1.0810692668777586,0.5211053358470605
6,Llama.png,16,30,alexnet,-0.18763328172192484,0,10.297688344910462,1.0810692668777586,0.5211053358470605
7,Llama.png,16,30,alexnet,-0.772652632724351,0,10.297688344910462,1.0810692668777586,0.5211053358470605
8,Llama.png,16,30,alexnet,-0.25711412249942533,0,10.297688344910462,1.0810692668777586,0.5211053358470605
9,Llama.png,16,30,alexnet,-0.015493271449483537,0,10.297688344910462,1.0810692668777586,0.5211053358470605
10,Llama.png,16,30,alexnet,1.02330373852097,0,10.297688344910462,1.0810692668777586,0.5211053358470605
11,Llama.png,16,30,alexnet,1.0505178209537824,0,10.297688344910462,1.0810692668777586,0.5211053358470605
12,Llama.png,16,30,alexnet,3.169209899748302,0,10.297688344910462,1.0810692668777586,0.5211053358470605
13,Llama.png,16,30,alexnet,2.9343205628944213,0,10.297688344910462,1.0810692668777586,0.5211053358470605
14,Llama.png,16,30,alexnet,1.9944300536383093,0,10.297688344910462,1.0810692668777586,0.5211053358470605
15,Llama.png,16,30,alexnet,1.9795798760093248,0,10.297688344910462,1.0810692668777586,0.5211053358470605
0,Llama.png,16,50,alexnet,1.1955746804077871,0,10.294066138705572,1.14645783420206,0.49132783617798675
1,Llama.png,16,50,alexnet,0.6553182919408771,0,10.294066138705572,1.14645783420206,0.49132783617798675
2,Llama.png,16,50,alexnet,0.9610899733114051,0,10.294066138705572,1.14645783420206,0.49132783617798675
3,Llama.png,16,50,alexnet,1.7322843757750293,0,10.294066138705572,1.14645783420206,0.49132783617798675
4,Llama.png,16,50,alexnet,3.7400186088302485,0,10.294066138705572,1.14645783420206,0.49132783617798675
5,Llama.png,16,50,alexnet,0.23487602899251936,0,10.294066138705572,1.14645783420206,0.49132783617798675
6,Llama.png,16,50,alexnet,1.0428359365937716,0,10.294066138705572,1.14645783420206,0.49132783617798675
7,Llama.png,16,50,alexnet,-0.3932785276371007,0,10.294066138705572,1.14645783420206,0.49132783617798675
8,Llama.png,16,50,alexnet,-0.41046641866586064,0,10.294066138705572,1.14645783420206,0.49132783617798675
9,Llama.png,16,50,alexnet,-1.8044473541483113,0,10.294066138705572,1.14645783420206,0.49132783617798675
10,Llama.png,16,50,alexnet,1.2979527763382857,0,10.294066138705572,1.14645783420206,0.49132783617798675
11,Llama.png,16,50,alexnet,-0.3841979570625069,0,10.294066138705572,1.14645783420206,0.49132783617798675
12,Llama.png,16,50,alexnet,2.9034942150355585,0,10.294066138705572,1.14645783420206,0.49132783617798675
13,Llama.png,16,50,alexnet,2.488430450614254,0,10.294066138705572,1.14645783420206,0.49132783617798675
14,Llama.png,16,50,alexnet,2.4660901645336835,0,10.294066138705572,1.14645783420206,0.49132783617798675
15,Llama.png,16,50,alexnet,3.1843073423942903,0,10.294066138705572,1.14645783420206,0.49132783617798675
0,Llama.png,16,30,alexnet,-0.3923730205073248,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
1,Llama.png,16,30,alexnet,-0.1969408498467704,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
2,Llama.png,16,30,alexnet,-0.6768231747781002,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
3,Llama.png,16,30,alexnet,-0.28578622711685053,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
4,Llama.png,16,30,alexnet,9.317782614062384,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
5,Llama.png,16,30,alexnet,-1.26553419770105,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
6,Llama.png,16,30,alexnet,0.39658563700642624,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
7,Llama.png,16,30,alexnet,0.2779402203760579,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
8,Llama.png,16,30,alexnet,0.06866912557687499,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
9,Llama.png,16,30,alexnet,3.3127992140664912,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
10,Llama.png,16,30,alexnet,0.5096852382230983,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
11,Llama.png,16,30,alexnet,2.5652352086329366,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
12,Llama.png,16,30,alexnet,2.714561984049081,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
13,Llama.png,16,30,alexnet,1.0596707750921652,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
14,Llama.png,16,30,alexnet,3.100503320420813,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
15,Llama.png,16,30,alexnet,1.8926237584687957,mean,10.307670625599286,1.6582656349491445,0.33972017637995977
0,Llama.png,16,50,alexnet,-0.5739239707807275,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
1,Llama.png,16,50,alexnet,-0.13395309070617945,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
2,Llama.png,16,50,alexnet,-0.7389132919290198,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
3,Llama.png,16,50,alexnet,-0.37663994565275694,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
4,Llama.png,16,50,alexnet,9.449031714355337,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
5,Llama.png,16,50,alexnet,-0.3819621189426039,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
6,Llama.png,16,50,alexnet,-0.7698113922744332,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
7,Llama.png,16,50,alexnet,0.4577550900165246,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
8,Llama.png,16,50,alexnet,2.7323648714241937,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
9,Llama.png,16,50,alexnet,0.0009046979529161447,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
10,Llama.png,16,50,alexnet,0.6483706944321295,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
11,Llama.png,16,50,alexnet,2.2461207547982727,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
12,Llama.png,16,50,alexnet,0.9541910522938419,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
13,Llama.png,16,50,alexnet,4.63241990244366,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
14,Llama.png,16,50,alexnet,1.9274555460861467,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
15,Llama.png,16,50,alexnet,2.1602001941889344,mean,10.307249715849366,1.6645228283493307,0.33842825452035785
0,Llama.png,16,100,alexnet,0.956889444547536,0,10.295529895664455,1.074722833141831,0.524100419159326
1,Llama.png,16,100,alexnet,1.8271911921014121,0,10.295529895664455,1.074722833141831,0.524100419159326
2,Llama.png,16,100,alexnet,0.7384270014456074,0,10.295529895664455,1.074722833141831,0.524100419159326
3,Llama.png,16,100,alexnet,1.2897974638644545,0,10.295529895664455,1.074722833141831,0.524100419159326
4,Llama.png,16,100,alexnet,1.3761121407395813,0,10.295529895664455,1.074722833141831,0.524100419159326
5,Llama.png,16,100,alexnet,0.8436784956374104,0,10.295529895664455,1.074722833141831,0.524100419159326
6,Llama.png,16,100,alexnet,1.07993374050361,0,10.295529895664455,1.074722833141831,0.524100419159326
7,Llama.png,16,100,alexnet,-0.43522196103220523,0,10.295529895664455,1.074722833141831,0.524100419159326
8,Llama.png,16,100,alexnet,-1.2186620632996492,0,10.295529895664455,1.074722833141831,0.524100419159326
