,image,superpixels,compactness,model,shap_value,background,predicted,predicted_var,P(e = 0)
13,Llama.png,50,10,resnet152,0.11834712497260869,0,1.538536285527444,0.9769700327424247,0.5767677320762046
14,Llama.png,50,10,resnet152,0.8992256913881347,0,1.538536285527444,0.9769700327424247,0.5767677320762046
15,Llama.png,50,10,resnet152,-0.011176501604403644,0,1.538536285527444,0.9769700327424247,0.5767677320762046
16,Llama.png,50,10,resnet152,-0.16623635298046802,0,1.538536285527444,0.9769700327424247,0.5767677320762046
17,Llama.png,50,10,resnet152,0.8022797675011848,0,1.538536285527444,0.9769700327424247,0.5767677320762046
18,Llama.png,50,10,resnet152,-0.9042588892356633,0,1.538536285527444,0.9769700327424247,0.5767677320762046
19,Llama.png,50,10,resnet152,0.746476640579333,0,1.538536285527444,0.9769700327424247,0.5767677320762046
20,Llama.png,50,10,resnet152,-0.43994748050606036,0,1.538536285527444,0.9769700327424247,0.5767677320762046
21,Llama.png,50,10,resnet152,0.654523640991584,0,1.538536285527444,0.9769700327424247,0.5767677320762046
22,Llama.png,50,10,resnet152,-2.2148005605673156,0,1.538536285527444,0.9769700327424247,0.5767677320762046
23,Llama.png,50,10,resnet152,-0.7677117672072642,0,1.538536285527444,0.9769700327424247,0.5767677320762046
24,Llama.png,50,10,resnet152,2.4781446662294937,0,1.538536285527444,0.9769700327424247,0.5767677320762046
25,Llama.png,50,10,resnet152,-0.17955420206750583,0,1.538536285527444,0.9769700327424247,0.5767677320762046
26,Llama.png,50,10,resnet152,0.14988432944321772,0,1.538536285527444,0.9769700327424247,0.5767677320762046
27,Llama.png,50,10,resnet152,-1.6107325730503663,0,1.538536285527444,0.9769700327424247,0.5767677320762046
28,Llama.png,50,10,resnet152,0.6123356918786023,0,1.538536285527444,0.9769700327424247,0.5767677320762046
29,Llama.png,50,10,resnet152,0.5031410958285387,0,1.538536285527444,0.9769700327424247,0.5767677320762046
30,Llama.png,50,10,resnet152,-0.8566891396707383,0,1.538536285527444,0.9769700327424247,0.5767677320762046
31,Llama.png,50,10,resnet152,-0.3241583220734441,0,1.538536285527444,0.9769700327424247,0.5767677320762046
32,Llama.png,50,10,resnet152,-0.13485506952675763,0,1.538536285527444,0.9769700327424247,0.5767677320762046
33,Llama.png,50,10,resnet152,-0.38746839763340546,0,1.538536285527444,0.9769700327424247,0.5767677320762046
34,Llama.png,50,10,resnet152,0.574573584217613,0,1.538536285527444,0.9769700327424247,0.5767677320762046
35,Llama.png,50,10,resnet152,0.6641232473392567,0,1.538536285527444,0.9769700327424247,0.5767677320762046
36,Llama.png,50,10,resnet152,-0.6392435536159007,0,1.538536285527444,0.9769700327424247,0.5767677320762046
37,Llama.png,50,10,resnet152,-0.39649693247193074,0,1.538536285527444,0.9769700327424247,0.5767677320762046
38,Llama.png,50,10,resnet152,1.126061816950271,0,1.538536285527444,0.9769700327424247,0.5767677320762046
39,Llama.png,50,10,resnet152,0.7445403915845521,0,1.538536285527444,0.9769700327424247,0.5767677320762046
40,Llama.png,50,10,resnet152,0.7544857675188874,0,1.538536285527444,0.9769700327424247,0.5767677320762046
41,Llama.png,50,10,resnet152,0.08862647919204347,0,1.538536285527444,0.9769700327424247,0.5767677320762046
42,Llama.png,50,10,resnet152,0.2190917186902972,0,1.538536285527444,0.9769700327424247,0.5767677320762046
0,Llama.png,50,10,resnet152,-0.3584648791846199,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
1,Llama.png,50,10,resnet152,-0.023484750260832854,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
2,Llama.png,50,10,resnet152,0.07126009112046816,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
3,Llama.png,50,10,resnet152,0.28344749602165686,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
4,Llama.png,50,10,resnet152,-0.28144291878718297,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
5,Llama.png,50,10,resnet152,-0.514030893920645,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
6,Llama.png,50,10,resnet152,-0.5748355757229007,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
7,Llama.png,50,10,resnet152,-0.14250886969449938,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
8,Llama.png,50,10,resnet152,5.778034190228608,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
9,Llama.png,50,10,resnet152,-0.7129698791561729,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
10,Llama.png,50,10,resnet152,-0.1052108467266164,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
11,Llama.png,50,10,resnet152,7.0765983679066,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
12,Llama.png,50,10,resnet152,0.004718893230464705,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
13,Llama.png,50,10,resnet152,-0.5548152636914123,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
14,Llama.png,50,10,resnet152,-0.3292842065456316,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
15,Llama.png,50,10,resnet152,-0.35363287797520027,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
16,Llama.png,50,10,resnet152,-0.29964123366664097,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
17,Llama.png,50,10,resnet152,-0.5151197583893552,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
18,Llama.png,50,10,resnet152,0.031151770134965062,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
19,Llama.png,50,10,resnet152,-0.7702704167953698,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
20,Llama.png,50,10,resnet152,-1.2588972562818586,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
21,Llama.png,50,10,resnet152,-0.6042646527578981,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
22,Llama.png,50,10,resnet152,-0.834775842014106,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
23,Llama.png,50,10,resnet152,-1.0650350834860225,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
24,Llama.png,50,10,resnet152,1.1346489954375163,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
25,Llama.png,50,10,resnet152,-0.5792627428383161,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
26,Llama.png,50,10,resnet152,-0.8496094624388864,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
27,Llama.png,50,10,resnet152,2.2084492414167585,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
28,Llama.png,50,10,resnet152,-1.2392036558644213,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
29,Llama.png,50,10,resnet152,-0.43051973102197394,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
30,Llama.png,50,10,resnet152,-1.137032723132533,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
31,Llama.png,50,10,resnet152,-0.5462949430708113,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
32,Llama.png,50,10,resnet152,0.5118462923007643,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
33,Llama.png,50,10,resnet152,0.11409844382898138,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
34,Llama.png,50,10,resnet152,5.57234698196719,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
35,Llama.png,50,10,resnet152,1.2794835436769416,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
36,Llama.png,50,10,resnet152,-1.255383962187671,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
37,Llama.png,50,10,resnet152,0.2674158392092787,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
38,Llama.png,50,10,resnet152,0.9283555640044021,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
39,Llama.png,50,10,resnet152,-0.6200670309697265,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
40,Llama.png,50,10,resnet152,0.5161508809387394,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
41,Llama.png,50,10,resnet152,-0.32855453371479326,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
42,Llama.png,50,10,resnet152,-0.9429436631562789,mean,1.5385362855367273,1.3674264928932578,0.412076841439245
0,Llama.png,50,100,resnet152,-0.8194793785426593,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
1,Llama.png,50,100,resnet152,-0.27487052019057634,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
2,Llama.png,50,100,resnet152,0.26900842518035306,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
3,Llama.png,50,100,resnet152,0.09816832428896793,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
4,Llama.png,50,100,resnet152,-0.1499201813809119,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
5,Llama.png,50,100,resnet152,-0.37229379488276093,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
6,Llama.png,50,100,resnet152,-0.3636872918622127,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
7,Llama.png,50,100,resnet152,4.8731535507065065,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
8,Llama.png,50,100,resnet152,-0.019580152496663228,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
9,Llama.png,50,100,resnet152,-0.19262756882688636,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
10,Llama.png,50,100,resnet152,-0.38298368360859003,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
11,Llama.png,50,100,resnet152,-0.17252300810207677,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
12,Llama.png,50,100,resnet152,-0.5942977546633603,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
13,Llama.png,50,100,resnet152,-0.45903180054516657,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
14,Llama.png,50,100,resnet152,-0.44493177095351344,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
15,Llama.png,50,100,resnet152,2.362708703636887,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
16,Llama.png,50,100,resnet152,-0.3538456159397336,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
17,Llama.png,50,100,resnet152,0.30867628811823433,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
18,Llama.png,50,100,resnet152,-0.6530273854876549,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
19,Llama.png,50,100,resnet152,-0.44404901211495584,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
20,Llama.png,50,100,resnet152,-0.4942863349849649,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
21,Llama.png,50,100,resnet152,-0.9317102686624974,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
22,Llama.png,50,100,resnet152,-0.40620255055436294,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
23,Llama.png,50,100,resnet152,0.23831673378245544,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
24,Llama.png,50,100,resnet152,2.8673507979569948,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
25,Llama.png,50,100,resnet152,-0.19670097305914425,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
26,Llama.png,50,100,resnet152,-0.4865320887928557,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
27,Llama.png,50,100,resnet152,0.2509822536701174,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
28,Llama.png,50,100,resnet152,-1.0794574743612682,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
29,Llama.png,50,100,resnet152,2.021022963543973,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
30,Llama.png,50,100,resnet152,-0.6055205262722794,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
31,Llama.png,50,100,resnet152,1.1573755954898273,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
32,Llama.png,50,100,resnet152,0.06507808625132228,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
33,Llama.png,50,100,resnet152,0.2664198529284514,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
34,Llama.png,50,100,resnet152,-0.8381224312715676,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
35,Llama.png,50,100,resnet152,-0.5104351788690917,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
36,Llama.png,50,100,resnet152,-0.8385958818287067,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
37,Llama.png,50,100,resnet152,-0.436367454752264,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
38,Llama.png,50,100,resnet152,-0.19941740677986086,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
39,Llama.png,50,100,resnet152,2.352925246059206,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
40,Llama.png,50,100,resnet152,-0.49580816178149245,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
41,Llama.png,50,100,resnet152,0.1287022464919838,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
42,Llama.png,50,100,resnet152,0.439716385254461,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
43,Llama.png,50,100,resnet152,0.3756969734204434,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
44,Llama.png,50,100,resnet152,-0.2873296972242412,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
45,Llama.png,50,100,resnet152,0.8394423211066315,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
46,Llama.png,50,100,resnet152,1.438020268438913,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
47,Llama.png,50,100,resnet152,-0.41897142905050533,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
48,Llama.png,50,100,resnet152,1.7981953980953782,0,1.5385362854867513,1.0404095828650775,0.5415990004059776
0,Llama.png,50,100,resnet152,-0.7018277930193793,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
1,Llama.png,50,100,resnet152,-0.6821583855708591,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
2,Llama.png,50,100,resnet152,0.5015718410547798,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
3,Llama.png,50,100,resnet152,-0.2571280208416704,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
4,Llama.png,50,100,resnet152,-0.5179937057404445,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
5,Llama.png,50,100,resnet152,-0.289770095680574,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
6,Llama.png,50,100,resnet152,-0.23533611090116446,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
7,Llama.png,50,100,resnet152,8.15406670808672,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
8,Llama.png,50,100,resnet152,-0.385105740114156,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
9,Llama.png,50,100,resnet152,0.1397518548370975,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
10,Llama.png,50,100,resnet152,-0.6536447993542289,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
11,Llama.png,50,100,resnet152,-1.0434549722232638,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
12,Llama.png,50,100,resnet152,-0.8921358880260444,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
13,Llama.png,50,100,resnet152,-0.4054944362041155,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
14,Llama.png,50,100,resnet152,-0.748234625793962,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
15,Llama.png,50,100,resnet152,6.399055133124522,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
16,Llama.png,50,100,resnet152,2.1971061029832324,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
17,Llama.png,50,100,resnet152,-0.47376436648687026,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
18,Llama.png,50,100,resnet152,-0.516750130595919,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
19,Llama.png,50,100,resnet152,-1.2501653930749885,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
20,Llama.png,50,100,resnet152,-0.462042528338372,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
21,Llama.png,50,100,resnet152,-0.4953717944729652,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
22,Llama.png,50,100,resnet152,-0.2558061270545804,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
23,Llama.png,50,100,resnet152,-0.18569843815618015,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
24,Llama.png,50,100,resnet152,4.456959610571669,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
25,Llama.png,50,100,resnet152,-1.2161052907702645,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
26,Llama.png,50,100,resnet152,-0.3827756288462103,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
27,Llama.png,50,100,resnet152,-0.9309161042900849,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
28,Llama.png,50,100,resnet152,-0.7073692301603431,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
29,Llama.png,50,100,resnet152,1.4361827581064284,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
30,Llama.png,50,100,resnet152,-1.0267539731416973,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
31,Llama.png,50,100,resnet152,-0.4435617998957957,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
32,Llama.png,50,100,resnet152,-0.41433465163788474,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
33,Llama.png,50,100,resnet152,0.12651575250399905,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
34,Llama.png,50,100,resnet152,-0.20850295705461175,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
35,Llama.png,50,100,resnet152,-0.17073185461196028,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
36,Llama.png,50,100,resnet152,-0.26230860538375733,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
37,Llama.png,50,100,resnet152,0.19018099415278922,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
38,Llama.png,50,100,resnet152,-0.6027016248860209,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
39,Llama.png,50,100,resnet152,1.08246428646898,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
40,Llama.png,50,100,resnet152,-0.9750671209797268,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
41,Llama.png,50,100,resnet152,-0.016193876929116335,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
42,Llama.png,50,100,resnet152,0.6162178802698994,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
43,Llama.png,50,100,resnet152,1.0824306155749963,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
44,Llama.png,50,100,resnet152,-0.11370305224628652,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
45,Llama.png,50,100,resnet152,-0.39027713838914435,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
46,Llama.png,50,100,resnet152,0.18929972386358163,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
47,Llama.png,50,100,resnet152,-0.5684323852897584,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
48,Llama.png,50,100,resnet152,1.0525052465685385,mean,1.538536285486865,1.4278285705168385,0.39464456849224916
0,Llama.png,50,1000,resnet152,-0.8947814930369917,0,1.538536285487341,0.9504892208793628,0.5928365916356294
1,Llama.png,50,1000,resnet152,-0.39653027855062595,0,1.538536285487341,0.9504892208793628,0.5928365916356294
2,Llama.png,50,1000,resnet152,1.2216833343348656,0,1.538536285487341,0.9504892208793628,0.5928365916356294
3,Llama.png,50,1000,resnet152,0.09908983296797613,0,1.538536285487341,0.9504892208793628,0.5928365916356294
4,Llama.png,50,1000,resnet152,-0.22522229587804787,0,1.538536285487341,0.9504892208793628,0.5928365916356294
5,Llama.png,50,1000,resnet152,-0.4475959094014632,0,1.538536285487341,0.9504892208793628,0.5928365916356294
6,Llama.png,50,1000,resnet152,-0.43898940637824424,0,1.538536285487341,0.9504892208793628,0.5928365916356294
7,Llama.png,50,1000,resnet152,-0.5004394576076425,0,1.538536285487341,0.9504892208793628,0.5928365916356294
8,Llama.png,50,1000,resnet152,-0.7563162377013812,0,1.538536285487341,0.9504892208793628,0.5928365916356294
9,Llama.png,50,1000,resnet152,3.8411615987255576,0,1.538536285487341,0.9504892208793628,0.5928365916356294
10,Llama.png,50,1000,resnet152,-0.05076955652218862,0,1.538536285487341,0.9504892208793628,0.5928365916356294
11,Llama.png,50,1000,resnet152,-0.2735974736671629,0,1.538536285487341,0.9504892208793628,0.5928365916356294
12,Llama.png,50,1000,resnet152,-0.6683850136095186,0,1.538536285487341,0.9504892208793628,0.5928365916356294
13,Llama.png,50,1000,resnet152,-0.5343339150607891,0,1.538536285487341,0.9504892208793628,0.5928365916356294
14,Llama.png,50,1000,resnet152,-0.8944834626338833,0,1.538536285487341,0.9504892208793628,0.5928365916356294
15,Llama.png,50,1000,resnet152,-0.045712687291898924,0,1.538536285487341,0.9504892208793628,0.5928365916356294
16,Llama.png,50,1000,resnet152,1.5848507222333745,0,1.538536285487341,0.9504892208793628,0.5928365916356294
17,Llama.png,50,1000,resnet152,0.9182559636565815,0,1.538536285487341,0.9504892208793628,0.5928365916356294
18,Llama.png,50,1000,resnet152,-0.43754477182781315,0,1.538536285487341,0.9504892208793628,0.5928365916356294
19,Llama.png,50,1000,resnet152,-0.008657581277074833,0,1.538536285487341,0.9504892208793628,0.5928365916356294
20,Llama.png,50,1000,resnet152,-0.5126870104710464,0,1.538536285487341,0.9504892208793628,0.5928365916356294
21,Llama.png,50,1000,resnet152,0.16140494137935368,0,1.538536285487341,0.9504892208793628,0.5928365916356294
22,Llama.png,50,1000,resnet152,0.07963729625084692,0,1.538536285487341,0.9504892208793628,0.5928365916356294
23,Llama.png,50,1000,resnet152,2.6704258926986513,0,1.538536285487341,0.9504892208793628,0.5928365916356294
24,Llama.png,50,1000,resnet152,0.6830690102112396,0,1.538536285487341,0.9504892208793628,0.5928365916356294
25,Llama.png,50,1000,resnet152,-0.6213514615415288,0,1.538536285487341,0.9504892208793628,0.5928365916356294
26,Llama.png,50,1000,resnet152,-0.6061561856389419,0,1.538536285487341,0.9504892208793628,0.5928365916356294
27,Llama.png,50,1000,resnet152,-0.591779120876478,0,1.538536285487341,0.9504892208793628,0.5928365916356294
28,Llama.png,50,1000,resnet152,0.01740246287587288,0,1.538536285487341,0.9504892208793628,0.5928365916356294
29,Llama.png,50,1000,resnet152,0.13523443814063807,0,1.538536285487341,0.9504892208793628,0.5928365916356294
30,Llama.png,50,1000,resnet152,0.5461552207157601,0,1.538536285487341,0.9504892208793628,0.5928365916356294
31,Llama.png,50,1000,resnet152,-0.9111822485775765,0,1.538536285487341,0.9504892208793628,0.5928365916356294
32,Llama.png,50,1000,resnet152,0.6125468739743654,0,1.538536285487341,0.9504892208793628,0.5928365916356294
33,Llama.png,50,1000,resnet152,0.027737940988165732,0,1.538536285487341,0.9504892208793628,0.5928365916356294
34,Llama.png,50,1000,resnet152,1.0593874138002866,0,1.538536285487341,0.9504892208793628,0.5928365916356294
35,Llama.png,50,1000,resnet152,-0.24883463221881552,0,1.538536285487341,0.9504892208793628,0.5928365916356294
36,Llama.png,50,1000,resnet152,-0.24939431029428594,0,1.538536285487341,0.9504892208793628,0.5928365916356294
37,Llama.png,50,1000,resnet152,0.21720388125421675,0,1.538536285487341,0.9504892208793628,0.5928365916356294
38,Llama.png,50,1000,resnet152,-0.6293589127652792,0,1.538536285487341,0.9504892208793628,0.5928365916356294
39,Llama.png,50,1000,resnet152,-0.43419315978966955,0,1.538536285487341,0.9504892208793628,0.5928365916356294
40,Llama.png,50,1000,resnet152,-0.6270487504595126,0,1.538536285487341,0.9504892208793628,0.5928365916356294
41,Llama.png,50,1000,resnet152,-0.2999077746573322,0,1.538536285487341,0.9504892208793628,0.5928365916356294
42,Llama.png,50,1000,resnet152,1.4235149167081376,0,1.538536285487341,0.9504892208793628,0.5928365916356294
43,Llama.png,50,1000,resnet152,1.6346952047757572,0,1.538536285487341,0.9504892208793628,0.5928365916356294
44,Llama.png,50,1000,resnet152,0.5125135294074772,0,1.538536285487341,0.9504892208793628,0.5928365916356294
45,Llama.png,50,1000,resnet152,0.1892008085267891,0,1.538536285487341,0.9504892208793628,0.5928365916356294
46,Llama.png,50,1000,resnet152,1.7609482199072064,0,1.538536285487341,0.9504892208793628,0.5928365916356294
47,Llama.png,50,1000,resnet152,1.3703056157170828,0,1.538536285487341,0.9504892208793628,0.5928365916356294
48,Llama.png,50,1000,resnet152,-0.3081204894367393,0,1.538536285487341,0.9504892208793628,0.5928365916356294
0,Llama.png,50,1000,resnet152,-1.0250196055704897,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
1,Llama.png,50,1000,resnet152,-1.0247436677353647,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
2,Llama.png,50,1000,resnet152,2.8782268167191587,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
3,Llama.png,50,1000,resnet152,-0.731307989289856,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
4,Llama.png,50,1000,resnet152,-1.2637289166202152,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
5,Llama.png,50,1000,resnet152,-0.7178559015865806,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
6,Llama.png,50,1000,resnet152,-0.3410335271440461,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
7,Llama.png,50,1000,resnet152,-0.7178499369940852,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
8,Llama.png,50,1000,resnet152,-1.277018569870119,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
9,Llama.png,50,1000,resnet152,6.96808382393466,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
10,Llama.png,50,1000,resnet152,-0.07747099566984605,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
11,Llama.png,50,1000,resnet152,-0.9477901216322637,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
12,Llama.png,50,1000,resnet152,-1.2852370474556443,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
13,Llama.png,50,1000,resnet152,-0.449427331170678,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
14,Llama.png,50,1000,resnet152,-0.7396803157563046,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
15,Llama.png,50,1000,resnet152,-0.4827231037263102,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
16,Llama.png,50,1000,resnet152,3.0121181146135667,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
17,Llama.png,50,1000,resnet152,0.20333621769736432,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
18,Llama.png,50,1000,resnet152,-0.9693722332393668,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
19,Llama.png,50,1000,resnet152,-0.05176570601761643,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
20,Llama.png,50,1000,resnet152,-0.9416828954622396,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
21,Llama.png,50,1000,resnet152,-0.5485797259104617,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
22,Llama.png,50,1000,resnet152,0.1565830068885301,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
23,Llama.png,50,1000,resnet152,4.22199905500097,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
24,Llama.png,50,1000,resnet152,1.1326506617355787,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
25,Llama.png,50,1000,resnet152,-0.8798021938394314,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
26,Llama.png,50,1000,resnet152,-0.20962564947822138,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
27,Llama.png,50,1000,resnet152,-0.8686738857056118,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
28,Llama.png,50,1000,resnet152,-0.6015944919351539,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
29,Llama.png,50,1000,resnet152,-0.04270416426421475,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
30,Llama.png,50,1000,resnet152,0.6072101995627865,mean,1.5385362854867264,1.2845711704237632,0.438655952325827
