,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
1,broccoli_cauli.jpg,9,100,googlenet,1.4464742366841972,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
2,broccoli_cauli.jpg,9,100,googlenet,-0.7251025566515821,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
3,broccoli_cauli.jpg,9,100,googlenet,0.5915796027371791,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
4,broccoli_cauli.jpg,9,100,googlenet,0.7007445514773984,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
5,broccoli_cauli.jpg,9,100,googlenet,-0.16482962569331527,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
6,broccoli_cauli.jpg,9,100,googlenet,-0.6621422264220543,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
7,broccoli_cauli.jpg,9,100,googlenet,1.4844556292411777,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
8,broccoli_cauli.jpg,9,100,googlenet,-0.9809137151174785,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
0,broccoli_cauli.jpg,9,100,googlenet,-1.0924879474872724,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
1,broccoli_cauli.jpg,9,100,googlenet,1.2869520154975271,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
2,broccoli_cauli.jpg,9,100,googlenet,-0.589197564154963,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
3,broccoli_cauli.jpg,9,100,googlenet,0.33883675159321847,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
4,broccoli_cauli.jpg,9,100,googlenet,1.535619753087472,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
5,broccoli_cauli.jpg,9,100,googlenet,-0.5359458112822264,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
6,broccoli_cauli.jpg,9,100,googlenet,0.1204762297576111,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
7,broccoli_cauli.jpg,9,100,googlenet,1.1136925466484433,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
8,broccoli_cauli.jpg,9,100,googlenet,-0.8090032693330351,mean,-2.9200294084976677,0.530203032557909,1.0313900918211947,10
0,broccoli_cauli.jpg,9,1000,googlenet,-0.5592323162065791,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
1,broccoli_cauli.jpg,9,1000,googlenet,1.7518686138040966,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
2,broccoli_cauli.jpg,9,1000,googlenet,0.2962859956273396,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
3,broccoli_cauli.jpg,9,1000,googlenet,0.5574152751475523,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
4,broccoli_cauli.jpg,9,1000,googlenet,0.42060626755312547,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
5,broccoli_cauli.jpg,9,1000,googlenet,-0.6679787559163701,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
6,broccoli_cauli.jpg,9,1000,googlenet,0.3131081914773177,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
