,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
6,broccoli_cauli.jpg,9,30,alexnet,-0.7990036505408284,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
7,broccoli_cauli.jpg,9,30,alexnet,4.295425866219721,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
8,broccoli_cauli.jpg,9,30,alexnet,-0.39861845541874835,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
0,broccoli_cauli.jpg,9,50,alexnet,-1.8974933880514229,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
1,broccoli_cauli.jpg,9,50,alexnet,0.168508219056702,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
2,broccoli_cauli.jpg,9,50,alexnet,-0.3633139317876025,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
3,broccoli_cauli.jpg,9,50,alexnet,1.6767768573541446,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
4,broccoli_cauli.jpg,9,50,alexnet,1.3776987546828559,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
5,broccoli_cauli.jpg,9,50,alexnet,1.0825247427098685,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
6,broccoli_cauli.jpg,9,50,alexnet,-0.37756679185028497,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
7,broccoli_cauli.jpg,9,50,alexnet,2.738832538642256,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
8,broccoli_cauli.jpg,9,50,alexnet,0.5567120273471552,255,-1.2488657075831044,0.7431719475380342,0.7317582480568529,10
0,broccoli_cauli.jpg,9,50,alexnet,-0.5799551975164772,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
1,broccoli_cauli.jpg,9,50,alexnet,0.2947062650662433,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
2,broccoli_cauli.jpg,9,50,alexnet,-0.610540884579549,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
3,broccoli_cauli.jpg,9,50,alexnet,1.8072715239147905,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
4,broccoli_cauli.jpg,9,50,alexnet,1.4443337803763046,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
5,broccoli_cauli.jpg,9,50,alexnet,1.724393963794796,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
6,broccoli_cauli.jpg,9,50,alexnet,-0.19766172240843394,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
7,broccoli_cauli.jpg,9,50,alexnet,2.0579311359013817,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
8,broccoli_cauli.jpg,9,50,alexnet,-0.1469036117216893,0,-0.9121569531637865,0.7683440157854523,0.7026477303949659,10
0,broccoli_cauli.jpg,9,50,alexnet,-0.14464140394459202,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
1,broccoli_cauli.jpg,9,50,alexnet,0.2739094469818466,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
2,broccoli_cauli.jpg,9,50,alexnet,-0.23529306550681484,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
3,broccoli_cauli.jpg,9,50,alexnet,0.46655137773180977,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
4,broccoli_cauli.jpg,9,50,alexnet,1.2817752739683703,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
5,broccoli_cauli.jpg,9,50,alexnet,0.8381725449203169,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
6,broccoli_cauli.jpg,9,50,alexnet,-0.48959984015816604,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
7,broccoli_cauli.jpg,9,50,alexnet,1.7808971268528246,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
8,broccoli_cauli.jpg,9,50,alexnet,0.24133908867087628,mean,-1.186034836705545,0.5767365763277066,0.9424530623971887,10
0,broccoli_cauli.jpg,9,50,alexnet,-0.47203736553579356,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
1,broccoli_cauli.jpg,9,50,alexnet,0.29792942727948635,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
2,broccoli_cauli.jpg,9,50,alexnet,-0.13005137367272546,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
3,broccoli_cauli.jpg,9,50,alexnet,0.8032940599761766,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
4,broccoli_cauli.jpg,9,50,alexnet,1.6267842918016986,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
5,broccoli_cauli.jpg,9,50,alexnet,0.8365276985524321,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
6,broccoli_cauli.jpg,9,50,alexnet,-0.4714167219470617,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
7,broccoli_cauli.jpg,9,50,alexnet,1.5726868260835418,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
8,broccoli_cauli.jpg,9,50,alexnet,0.44561873101028215,median,-1.0121827736502373,0.6083365908696394,0.8821074912065192,10
0,broccoli_cauli.jpg,9,100,alexnet,0.07042205723252638,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
1,broccoli_cauli.jpg,9,100,alexnet,1.4071209389887718,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
2,broccoli_cauli.jpg,9,100,alexnet,-0.6819663097070945,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
3,broccoli_cauli.jpg,9,100,alexnet,1.7799031486056545,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
4,broccoli_cauli.jpg,9,100,alexnet,1.7279403412367753,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
5,broccoli_cauli.jpg,9,100,alexnet,0.2595114315920346,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
6,broccoli_cauli.jpg,9,100,alexnet,-1.2504454915956715,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
7,broccoli_cauli.jpg,9,100,alexnet,1.6599696049109436,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
8,broccoli_cauli.jpg,9,100,alexnet,0.1944082840865086,255,-0.8988211676468785,0.6915201892210207,0.752655646847541,10
0,broccoli_cauli.jpg,9,100,alexnet,-0.5975999241864398,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
1,broccoli_cauli.jpg,9,100,alexnet,1.7633848114891528,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
