,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
6,broccoli_cauli.jpg,7,10,alexnet,-0.027086674350356846,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
0,broccoli_cauli.jpg,7,10,alexnet,-0.015201100799271998,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
1,broccoli_cauli.jpg,7,10,alexnet,0.06779949639170785,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
2,broccoli_cauli.jpg,7,10,alexnet,0.04291568426957432,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
3,broccoli_cauli.jpg,7,10,alexnet,-0.006812933640730243,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
4,broccoli_cauli.jpg,7,10,alexnet,0.052418386880724116,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
5,broccoli_cauli.jpg,7,10,alexnet,0.04103071690550647,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
6,broccoli_cauli.jpg,7,10,alexnet,-0.0014813304604670676,0,0.17161840069377648,0.013320900310882634,34.08806006153706,20
0,broccoli_cauli.jpg,7,10,alexnet,-0.00571988430112421,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
1,broccoli_cauli.jpg,7,10,alexnet,0.09199363145959938,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
2,broccoli_cauli.jpg,7,10,alexnet,0.012736308761026355,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
3,broccoli_cauli.jpg,7,10,alexnet,-0.0024935412654964913,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
4,broccoli_cauli.jpg,7,10,alexnet,-0.023529056295323765,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
5,broccoli_cauli.jpg,7,10,alexnet,0.17209453248241374,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
6,broccoli_cauli.jpg,7,10,alexnet,-0.054421877066172054,mean,0.22472879688559905,0.023917875100754177,20.194588407260603,20
0,broccoli_cauli.jpg,7,10,alexnet,-0.005201814009488921,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
1,broccoli_cauli.jpg,7,10,alexnet,0.061919101720594866,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
2,broccoli_cauli.jpg,7,10,alexnet,0.04914246483326077,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
3,broccoli_cauli.jpg,7,10,alexnet,-0.0019290472665373024,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
4,broccoli_cauli.jpg,7,10,alexnet,-0.013202519536911081,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
5,broccoli_cauli.jpg,7,10,alexnet,0.12730982345832498,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
6,broccoli_cauli.jpg,7,10,alexnet,-0.03206592555350421,median,0.1979453869888854,0.016776088068394323,28.72034609436823,20
0,broccoli_cauli.jpg,14,30,alexnet,0.006750146574056052,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
1,broccoli_cauli.jpg,14,30,alexnet,0.009309168461725265,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
2,broccoli_cauli.jpg,14,30,alexnet,0.006265885261226058,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
3,broccoli_cauli.jpg,14,30,alexnet,-0.0230047052903846,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
4,broccoli_cauli.jpg,14,30,alexnet,0.005364620809185965,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
5,broccoli_cauli.jpg,14,30,alexnet,0.05251256889486526,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
6,broccoli_cauli.jpg,14,30,alexnet,0.00396389712937994,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
7,broccoli_cauli.jpg,14,30,alexnet,-0.011250704214278633,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
8,broccoli_cauli.jpg,14,30,alexnet,0.01324283134232954,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
9,broccoli_cauli.jpg,14,30,alexnet,0.030974928358182604,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
10,broccoli_cauli.jpg,14,30,alexnet,0.024125173447900567,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
11,broccoli_cauli.jpg,14,30,alexnet,0.0042464141945481974,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
