,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
0,Llama.png,16,1000,vgg16,0.049909997001574904,0,1.0006320552053725,0.032678219033681705,17.233499792624826
1,Llama.png,16,1000,vgg16,0.06022275219071237,0,1.0006320552053725,0.032678219033681705,17.233499792624826
2,Llama.png,16,1000,vgg16,0.04748983154067875,0,1.0006320552053725,0.032678219033681705,17.233499792624826
3,Llama.png,16,1000,vgg16,0.04731871692719435,0,1.0006320552053725,0.032678219033681705,17.233499792624826
4,Llama.png,16,1000,vgg16,0.04625126576288126,0,1.0006320552053725,0.032678219033681705,17.233499792624826
5,Llama.png,16,1000,vgg16,0.24019147706421753,0,1.0006320552053725,0.032678219033681705,17.233499792624826
6,Llama.png,16,1000,vgg16,0.046773176015846935,0,1.0006320552053725,0.032678219033681705,17.233499792624826
7,Llama.png,16,1000,vgg16,0.04764228344670916,0,1.0006320552053725,0.032678219033681705,17.233499792624826
8,Llama.png,16,1000,vgg16,0.0485839421116651,0,1.0006320552053725,0.032678219033681705,17.233499792624826
9,Llama.png,16,1000,vgg16,0.051063734340922005,0,1.0006320552053725,0.032678219033681705,17.233499792624826
10,Llama.png,16,1000,vgg16,0.05431022596662706,0,1.0006320552053725,0.032678219033681705,17.233499792624826
11,Llama.png,16,1000,vgg16,0.1002075902778273,0,1.0006320552053725,0.032678219033681705,17.233499792624826
12,Llama.png,16,1000,vgg16,0.04727735851066289,0,1.0006320552053725,0.032678219033681705,17.233499792624826
13,Llama.png,16,1000,vgg16,0.05183936126192609,0,1.0006320552053725,0.032678219033681705,17.233499792624826
14,Llama.png,16,1000,vgg16,0.05369176265206924,0,1.0006320552053725,0.032678219033681705,17.233499792624826
15,Llama.png,16,1000,vgg16,0.05623813297798065,0,1.0006320552053725,0.032678219033681705,17.233499792624826
0,Llama.png,16,1000,vgg16,0.06349446138045581,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
1,Llama.png,16,1000,vgg16,0.0825360212561424,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
2,Llama.png,16,1000,vgg16,0.06563322687820797,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
3,Llama.png,16,1000,vgg16,0.05675517319706281,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
4,Llama.png,16,1000,vgg16,0.05811796248507024,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
5,Llama.png,16,1000,vgg16,0.10246026735003987,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
6,Llama.png,16,1000,vgg16,0.060497361740372124,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
7,Llama.png,16,1000,vgg16,0.06119091713291433,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
8,Llama.png,16,1000,vgg16,0.06187130714659403,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
9,Llama.png,16,1000,vgg16,0.06671949613528347,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
10,Llama.png,16,1000,vgg16,0.06897203781464153,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
11,Llama.png,16,1000,vgg16,0.0658860355031909,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
12,Llama.png,16,1000,vgg16,0.06420460058226676,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
13,Llama.png,16,1000,vgg16,0.06336308276271799,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
14,Llama.png,16,1000,vgg16,0.06174266641624168,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
15,Llama.png,16,1000,vgg16,0.059784728755355426,mean,1.0006282053193314,0.027784814864309455,20.26782642380415
0,Llama.png,20,10,vgg16,0.0523460211920251,0,0.999667073961868,0.024105585822093455,23.37524545438587
1,Llama.png,20,10,vgg16,0.05322440253845405,0,0.999667073961868,0.024105585822093455,23.37524545438587
2,Llama.png,20,10,vgg16,0.052421292108050556,0,0.999667073961868,0.024105585822093455,23.37524545438587
3,Llama.png,20,10,vgg16,0.05211757430158421,0,0.999667073961868,0.024105585822093455,23.37524545438587
4,Llama.png,20,10,vgg16,0.052588693697492424,0,0.999667073961868,0.024105585822093455,23.37524545438587
5,Llama.png,20,10,vgg16,0.05293322561279113,0,0.999667073961868,0.024105585822093455,23.37524545438587
6,Llama.png,20,10,vgg16,0.05238264331693709,0,0.999667073961868,0.024105585822093455,23.37524545438587
7,Llama.png,20,10,vgg16,0.05210049304587306,0,0.999667073961868,0.024105585822093455,23.37524545438587
8,Llama.png,20,10,vgg16,0.05247207773443401,0,0.999667073961868,0.024105585822093455,23.37524545438587
9,Llama.png,20,10,vgg16,0.05270081900200669,0,0.999667073961868,0.024105585822093455,23.37524545438587
10,Llama.png,20,10,vgg16,0.05260858689821135,0,0.999667073961868,0.024105585822093455,23.37524545438587
11,Llama.png,20,10,vgg16,0.052860123133042475,0,0.999667073961868,0.024105585822093455,23.37524545438587
12,Llama.png,20,10,vgg16,0.052531691362501284,0,0.999667073961868,0.024105585822093455,23.37524545438587
13,Llama.png,20,10,vgg16,0.053155673486111825,0,0.999667073961868,0.024105585822093455,23.37524545438587
14,Llama.png,20,10,vgg16,0.05232931599270687,0,0.999667073961868,0.024105585822093455,23.37524545438587
15,Llama.png,20,10,vgg16,0.0520127900030613,0,0.999667073961868,0.024105585822093455,23.37524545438587
16,Llama.png,20,10,vgg16,0.05272633987318584,0,0.999667073961868,0.024105585822093455,23.37524545438587
